timestamp,experiment_type,algorithm,instance_name,instance_size,run_number,max_iterations,actual_iterations,time_budget_s,wall_time_s,tour_length,optimal_solution,ratio_to_best,num_threads,convergence_iteration,random_seed,speedup_ratio,efficiency,iterations_per_second
2025-08-19T00:07:57.127480,time_budget,Serial_ACO_1,eil51,51,1,10000,10000,1.02,0.51,424.34205934016126,426,0.9961081205168104,1,7318,2000,1.0,1.0,19607.843137254902
2025-08-19T00:07:57.127480,time_budget,Serial_ACO_1,eil51,51,2,10000,10000,1.02,0.51,419.4513746149008,426,0.9846276399410817,1,7981,2002,1.0,1.0,19607.843137254902
2025-08-19T00:07:57.127480,time_budget,Serial_ACO_1,eil51,51,3,10000,10000,1.02,0.51,433.72292772808805,426,1.0181289383288452,1,5687,2004,1.0,1.0,19607.843137254902
2025-08-19T00:07:57.127480,time_budget,Serial_ACO_1,eil51,51,4,10000,10000,1.02,0.51,424.4144921835217,426,0.9962781506655439,1,3490,2006,1.0,1.0,19607.843137254902
2025-08-19T00:07:57.127480,time_budget,Serial_ACO_1,eil51,51,5,10000,10000,1.02,0.51,424.19699235239085,426,0.9957675876816686,1,4724,2008,1.0,1.0,19607.843137254902
2025-08-19T00:07:57.128484,time_budget,Parallel_ACO_2,eil51,51,1,10000,7142,1.02,0.3642857142857143,422.06862926468466,426,0.9907714301987903,2,2525,2005,1.4,0.7,19605.49019607843
2025-08-19T00:07:57.128484,time_budget,Parallel_ACO_2,eil51,51,2,10000,7142,1.02,0.3642857142857143,421.3540327625636,426,0.9890939736210412,2,5103,2007,1.4,0.7,19605.49019607843
2025-08-19T00:07:57.128484,time_budget,Parallel_ACO_2,eil51,51,3,10000,7142,1.02,0.3642857142857143,415.5400055533267,426,0.9754460224256495,2,4142,2009,1.4,0.7,19605.49019607843
2025-08-19T00:07:57.128484,time_budget,Parallel_ACO_2,eil51,51,4,10000,7142,1.02,0.3642857142857143,415.2112094096483,426,0.9746742004921322,2,5238,2011,1.4,0.7,19605.49019607843
2025-08-19T00:07:57.128484,time_budget,Parallel_ACO_2,eil51,51,5,10000,7142,1.02,0.3642857142857143,434.39998672353477,426,1.0197182786937435,2,4829,2013,1.4,0.7,19605.49019607843
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_4,eil51,51,1,10000,3571,1.02,0.18214285714285716,416.4984042682228,426,0.9776957846671898,4,2111,2010,2.8,0.7,19605.49019607843
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_4,eil51,51,2,10000,3571,1.02,0.18214285714285716,421.7062261071678,426,0.9899207185614268,4,1841,2012,2.8,0.7,19605.49019607843
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_4,eil51,51,3,10000,3571,1.02,0.18214285714285716,418.62053439710917,426,0.982677310791336,4,1812,2014,2.8,0.7,19605.49019607843
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_4,eil51,51,4,10000,3571,1.02,0.18214285714285716,415.78174158125074,426,0.9760134778902599,4,2711,2016,2.8,0.7,19605.49019607843
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_4,eil51,51,5,10000,3571,1.02,0.18214285714285716,406.48223447013817,426,0.9541836489909347,4,2536,2018,2.8,0.7,19605.49019607843
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_8,eil51,51,1,10000,1785,1.02,0.09107142857142858,405.5484652807127,426,0.9519917025368844,8,1072,2015,5.6,0.7,19599.999999999996
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_8,eil51,51,2,10000,1785,1.02,0.09107142857142858,385.84754164987754,426,0.9057454029339849,8,571,2017,5.6,0.7,19599.999999999996
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_8,eil51,51,3,10000,1785,1.02,0.09107142857142858,386.77837656782344,426,0.9079304614268155,8,643,2019,5.6,0.7,19599.999999999996
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_8,eil51,51,4,10000,1785,1.02,0.09107142857142858,379.5761862197579,426,0.8910239113139857,8,1027,2021,5.6,0.7,19599.999999999996
2025-08-19T00:07:57.129484,time_budget,Parallel_ACO_8,eil51,51,5,10000,1785,1.02,0.09107142857142858,397.1766062513572,426,0.9323394512942658,8,667,2023,5.6,0.7,19599.999999999996
2025-08-19T00:07:57.133009,time_budget,Serial_ACO_1,kroA100,100,1,10000,10000,2.0,1.0,21500.220696198474,21282,1.0102537682641892,1,5108,2020,1.0,1.0,10000.0
2025-08-19T00:07:57.133009,time_budget,Serial_ACO_1,kroA100,100,2,10000,10000,2.0,1.0,21536.463901110354,21282,1.0119567663335378,1,3920,2022,1.0,1.0,10000.0
2025-08-19T00:07:57.133009,time_budget,Serial_ACO_1,kroA100,100,3,10000,10000,2.0,1.0,21391.27518657389,21282,1.0051346295730612,1,5489,2024,1.0,1.0,10000.0
2025-08-19T00:07:57.133009,time_budget,Serial_ACO_1,kroA100,100,4,10000,10000,2.0,1.0,20643.261218262207,21282,0.969986900585575,1,4311,2026,1.0,1.0,10000.0
2025-08-19T00:07:57.133009,time_budget,Serial_ACO_1,kroA100,100,5,10000,10000,2.0,1.0,21333.851057510285,21282,1.0024363808622443,1,5011,2028,1.0,1.0,10000.0
2025-08-19T00:07:57.133009,time_budget,Parallel_ACO_2,kroA100,100,1,10000,7142,2.0,0.7142857142857143,20741.35722377804,21282,0.9745962420720815,2,2367,2025,1.4,0.7,9998.8
2025-08-19T00:07:57.133009,time_budget,Parallel_ACO_2,kroA100,100,2,10000,7142,2.0,0.7142857142857143,21902.51666369337,21282,1.0291568773467423,2,3427,2027,1.4,0.7,9998.8
2025-08-19T00:07:57.133009,time_budget,Parallel_ACO_2,kroA100,100,3,10000,7142,2.0,0.7142857142857143,20847.115215277558,21282,0.9795656054542599,2,4515,2029,1.4,0.7,9998.8
2025-08-19T00:07:57.133009,time_budget,Parallel_ACO_2,kroA100,100,4,10000,7142,2.0,0.7142857142857143,21337.043677688205,21282,1.0025863959067853,2,3473,2031,1.4,0.7,9998.8
2025-08-19T00:07:57.133009,time_budget,Parallel_ACO_2,kroA100,100,5,10000,7142,2.0,0.7142857142857143,21152.424461640734,21282,0.9939114961770855,2,5674,2033,1.4,0.7,9998.8
2025-08-19T00:07:57.134009,time_budget,Parallel_ACO_4,kroA100,100,1,10000,3571,2.0,0.35714285714285715,20532.620611448758,21282,0.964788112557502,4,1478,2030,2.8,0.7,9998.8
